Claim_ID,Policy_ID,Customer_ID,Claim_Date,Claim_Type,Claim_Amount,Approved_Amount,Claim_Status,Settlement_Date,Provider,Fraud_Score,Fraud_Risk,Claim_TAT_Days
3010286,2046012,1046012,03-06-26,Fire,123019,109875,Settled,4-18-2026,Metro Hospital,64,Medium Risk,43
3010421,2046553,1046553,09-03-26,Travel Delay,21034,20557,Settled,9-27-2026,Max Partner,56,Medium Risk,24
3010477,2046845,1046845,10-15-2025,Hospitalization,18764,14873,Settled,11-23-2025,Metro Hospital,56,Medium Risk,39
3010554,2047194,1047194,5-16-2026,Damage,20425,19989,Settled,6-18-2026,AutoCare Garage,56,Medium Risk,33
3010639,2047551,1047551,04-12-26,Fire,49944,40617,Settled,5-13-2026,Apollo Partner,62,Medium Risk,31
3010664,2047674,1047674,12-07-24,Damage,8371,7138,Settled,12-25-2024,Fortis Partner,64,Medium Risk,18
3010686,2047776,1047776,07-10-26,Theft,16456,15454,Settled,9-20-2026,Max Partner,61,Medium Risk,72
3010698,2047839,1047839,03-03-26,Damage,5134,3674,Settled,05-02-26,Max Partner,61,Medium Risk,60
3010699,2047841,1047841,6-22-2025,Travel Delay,27078,25645,Settled,7-21-2025,AutoCare Garage,52,Medium Risk,29
3010799,2048252,1048252,10-15-2024,Property Damage,8855,8178,Settled,11-03-24,City Care,64,Medium Risk,19
3010894,2048697,1048697,7-19-2024,Damage,17492,11724,Settled,09-05-24,Prime Garage,59,Medium Risk,48
3010958,2048985,1048985,03-10-24,Property Damage,3000,2920,Settled,3-16-2024,Apollo Partner,60,Medium Risk,6
3011071,2049442,1049442,12-25-2025,Theft,58558,46046,Settled,03-08-26,Max Partner,56,Medium Risk,73
3011084,2049528,1049528,07-07-24,Hospitalization,25253,19864,Settled,7-28-2024,AutoCare Garage,59,Medium Risk,21
3011167,2049931,1049931,6-22-2026,Hospitalization,137986,113683,Settled,07-10-26,Apollo Partner,59,Medium Risk,18
3011201,2050098,1050098,4-17-2026,Damage,10634,6965,Settled,6-23-2026,Max Partner,54,Medium Risk,67
3011217,2050163,1050163,09-12-25,Hospitalization,12541,12203,Settled,10-11-25,Max Partner,56,Medium Risk,29
3011230,2050206,1050206,12-23-2024,Property Damage,4002,2892,Settled,2-18-2025,AutoCare Garage,65,Medium Risk,57
3011236,2050242,1050242,02-05-26,Travel Delay,13298,8951,Settled,04-10-26,Max Partner,62,Medium Risk,64
3011399,2051012,1051012,10-18-2025,Hospitalization,22664,15268,Settled,11-13-2025,Local Provider,52,Medium Risk,26
3011454,2051288,1051288,11-05-25,Hospitalization,8457,7525,Settled,11-25-2025,Fortis Partner,54,Medium Risk,20
3011486,2051420,1051420,8-24-2024,Property Damage,6815,5099,Settled,10-06-24,Fortis Partner,61,Medium Risk,43
3011565,2051783,1051783,8-28-2024,Damage,51484,49581,Settled,09-11-24,City Care,56,Medium Risk,14
3011659,2052195,1052195,02-08-26,Travel Delay,28459,24198,Settled,2-13-2026,Prime Garage,59,Medium Risk,5
3011742,2052555,1052555,1-14-2025,Theft,42154,40691,Settled,3-20-2025,AutoCare Garage,65,Medium Risk,65
3011752,2052606,1052606,4-24-2025,Fire,29262,24804,Settled,5-20-2025,Prime Garage,60,Medium Risk,26
3011760,2052636,1052636,3-15-2024,Fire,25552,17210,Settled,3-20-2024,City Care,57,Medium Risk,5
3011765,2052652,1052652,2-20-2024,Theft,78350,77092,Settled,3-16-2024,Local Provider,67,Medium Risk,25
3011800,2052805,1052805,8-17-2024,Accident,14615,10528,Settled,10-07-24,Prime Garage,52,Medium Risk,51
3011918,2053298,1053298,07-07-24,Property Damage,46278,37140,Settled,8-19-2024,Prime Garage,58,Medium Risk,43
3011949,2053440,1053440,04-07-26,Accident,20905,16301,Settled,6-17-2026,Local Provider,63,Medium Risk,71
3011995,2053639,1053639,9-16-2026,Hospitalization,26681,25361,Settled,10-22-2026,City Care,56,Medium Risk,36
3012072,2054012,1054012,5-22-2025,Fire,64066,61353,Settled,7-21-2025,Prime Garage,54,Medium Risk,60
3012076,2054026,1054026,12-23-2024,Theft,10545,9703,Settled,1-31-2025,Local Provider,61,Medium Risk,39
3012077,2054029,1054029,1-25-2025,Property Damage,40583,28546,Settled,03-11-25,Fortis Partner,54,Medium Risk,45
3012235,2054748,1054748,06-03-25,Fire,35857,28638,Settled,6-25-2025,City Care,65,Medium Risk,22
3012241,2054767,1054767,11-20-2025,Damage,18311,12523,Settled,11-29-2025,Prime Garage,58,Medium Risk,9
3012295,2055057,1055057,02-06-26,Fire,14818,12286,Settled,2-13-2026,Max Partner,64,Medium Risk,7
3012302,2055097,1055097,1-18-2025,Hospitalization,3704,2997,Settled,3-18-2025,City Care,56,Medium Risk,59
3012303,2055104,1055104,2-20-2025,Hospitalization,79857,66606,Settled,3-20-2025,Apollo Partner,58,Medium Risk,28
3012314,2055178,1055178,5-29-2026,Travel Delay,21729,16380,Settled,07-11-26,City Care,58,Medium Risk,43
3012342,2055342,1055342,12-27-2025,Property Damage,18939,13143,Settled,02-05-26,Local Provider,56,Medium Risk,40
3012408,2055692,1055692,11-18-2025,Accident,39276,34422,Settled,12-23-2025,Metro Hospital,57,Medium Risk,35
3012432,2055792,1055792,2-22-2025,Theft,38862,38336,Settled,3-27-2025,Apollo Partner,54,Medium Risk,33
3012441,2055825,1055825,5-22-2026,Hospitalization,8602,7756,Settled,06-07-26,Local Provider,54,Medium Risk,16
3012448,2055873,1055873,04-06-25,Hospitalization,45888,43377,Settled,05-12-25,Max Partner,54,Medium Risk,36
3012471,2055959,1055959,01-10-26,Hospitalization,37868,28723,Settled,1-16-2026,Metro Hospital,57,Medium Risk,6
3012505,2056143,1056143,11-08-25,Fire,52910,40937,Settled,12-18-2025,Local Provider,57,Medium Risk,40
3012520,2056232,1056232,12-05-25,Travel Delay,3226,2169,Settled,12-14-2025,Apollo Partner,62,Medium Risk,9
3012642,2056783,1056783,10-25-2024,Accident,8478,8433,Settled,11-05-24,Max Partner,56,Medium Risk,11
3012907,2057991,1057991,12-21-2024,Property Damage,108786,100917,Settled,12-26-2024,AutoCare Garage,68,Medium Risk,5
3012953,2058208,1058208,6-19-2025,Fire,24850,18492,Settled,08-10-25,Local Provider,66,Medium Risk,52
3012960,2058242,1058242,6-18-2025,Damage,14330,11323,Settled,07-08-25,Local Provider,62,Medium Risk,20
3013015,2058454,1058454,1-30-2026,Property Damage,20242,14826,Settled,2-28-2026,City Care,63,Medium Risk,29
3013053,2058664,1058664,11-11-25,Accident,3767,2895,Settled,12-02-25,Prime Garage,63,Medium Risk,21
3013097,2058850,1058850,4-27-2026,Accident,27559,18930,Settled,6-17-2026,Apollo Partner,63,Medium Risk,51
3013114,2058926,1058926,12-31-2024,Fire,30294,24911,Settled,03-09-25,Local Provider,60,Medium Risk,68
3013123,2058969,1058969,05-05-25,Theft,27192,27093,Settled,5-20-2025,Metro Hospital,52,Medium Risk,15
3013164,2059142,1059142,7-17-2024,Fire,79918,71618,Settled,9-22-2024,AutoCare Garage,56,Medium Risk,67
3013212,2059364,1059364,9-18-2025,Hospitalization,6748,5471,Settled,12-01-25,Metro Hospital,62,Medium Risk,74
3013256,2059621,1059621,6-16-2025,Accident,16793,12393,Settled,8-23-2025,City Care,57,Medium Risk,68
3013286,2059752,1059752,8-13-2025,Fire,39536,31224,Settled,10-13-2025,AutoCare Garage,54,Medium Risk,61
3013301,2059841,1059841,6-23-2025,Fire,29046,25866,Settled,6-28-2025,AutoCare Garage,62,Medium Risk,5
3013321,2059967,1059967,2-17-2025,Accident,11868,10088,Settled,4-23-2025,Apollo Partner,61,Medium Risk,65
3013359,2060129,1060129,08-03-25,Hospitalization,24648,21986,Settled,8-13-2025,AutoCare Garage,59,Medium Risk,10
3013452,2060566,1060566,08-04-24,Fire,11010,8845,Settled,9-22-2024,Local Provider,64,Medium Risk,49
3013515,2060889,1060889,4-24-2025,Travel Delay,34376,31846,Settled,5-22-2025,AutoCare Garage,59,Medium Risk,28
3013520,2060906,1060906,4-26-2026,Travel Delay,33756,28532,Settled,5-24-2026,AutoCare Garage,54,Medium Risk,28
3013524,2060921,1060921,9-16-2024,Hospitalization,28191,20031,Settled,11-09-24,Metro Hospital,62,Medium Risk,54
3013632,2061363,1061363,1-14-2026,Theft,37884,27204,Settled,03-02-26,Apollo Partner,56,Medium Risk,47
3013671,2061562,1061562,7-28-2025,Accident,20786,16841,Settled,10-09-25,Prime Garage,60,Medium Risk,73
3013692,2061658,1061658,11-12-25,Damage,12189,9236,Settled,12-31-2025,AutoCare Garage,52,Medium Risk,49
3013718,2061791,1061791,01-09-26,Fire,7528,6029,Settled,2-13-2026,Fortis Partner,52,Medium Risk,35
3013745,2061895,1061895,10-20-2025,Property Damage,10132,8152,Settled,12-12-25,Metro Hospital,65,Medium Risk,53
3013750,2061929,1061929,11-10-25,Property Damage,28269,24429,Settled,11-28-2025,Metro Hospital,62,Medium Risk,18
3013754,2061945,1061945,10-03-26,Hospitalization,6249,5099,Settled,11-04-26,Max Partner,57,Medium Risk,32
3013795,2062099,1062099,3-18-2026,Fire,64541,43127,Settled,4-28-2026,Fortis Partner,67,Medium Risk,41
3013806,2062137,1062137,12-30-2025,Accident,9251,8901,Settled,03-12-26,Prime Garage,59,Medium Risk,72
3013810,2062165,1062165,2-20-2025,Theft,79451,70953,Settled,04-11-25,Local Provider,52,Medium Risk,50
3013831,2062243,1062243,02-04-25,Fire,54592,52077,Settled,04-04-25,Max Partner,64,Medium Risk,59
3013966,2062811,1062811,3-22-2026,Theft,35347,30262,Settled,05-11-26,AutoCare Garage,57,Medium Risk,50
3014026,2063035,1063035,9-16-2025,Property Damage,17615,17454,Settled,11-06-25,Max Partner,59,Medium Risk,51
3014034,2063089,1063089,12-27-2025,Accident,114488,94215,Settled,2-15-2026,Prime Garage,52,Medium Risk,50
3014122,2063487,1063487,07-06-25,Travel Delay,30683,21007,Settled,7-30-2025,Local Provider,59,Medium Risk,24
3014166,2063646,1063646,11-29-2025,Damage,8058,5635,Settled,12-26-2025,City Care,58,Medium Risk,27
3014205,2063854,1063854,3-14-2025,Damage,8717,6405,Settled,05-02-25,Local Provider,56,Medium Risk,49
3014256,2064059,1064059,2-18-2025,Theft,7026,6306,Settled,3-22-2025,Apollo Partner,59,Medium Risk,32
3014381,2064588,1064588,5-16-2025,Fire,56232,42622,Settled,7-19-2025,Local Provider,56,Medium Risk,64
3014477,2065003,1065003,03-08-25,Property Damage,30918,28419,Settled,5-18-2025,Apollo Partner,60,Medium Risk,71
3014479,2065013,1065013,07-02-25,Accident,39820,28248,Settled,09-05-25,City Care,62,Medium Risk,65
3014515,2065214,1065214,2-16-2025,Accident,90671,78123,Settled,4-17-2025,City Care,65,Medium Risk,60
3014578,2065452,1065452,02-12-25,Travel Delay,10749,8460,Settled,3-16-2025,Metro Hospital,63,Medium Risk,32
3014601,2065577,1065577,11-04-25,Hospitalization,28246,21554,Settled,11-27-2025,AutoCare Garage,59,Medium Risk,23
3014666,2065894,1065894,04-03-26,Damage,8753,5721,Settled,4-29-2026,AutoCare Garage,57,Medium Risk,26
3014680,2065965,1065965,9-25-2025,Property Damage,3000,2014,Settled,10-20-2025,AutoCare Garage,68,Medium Risk,25
3014682,2065978,1065978,11-28-2025,Property Damage,19002,16796,Settled,12-15-2025,Local Provider,52,Medium Risk,17
3014739,2066221,1066221,12-01-25,Theft,8905,7026,Settled,12-14-2025,Fortis Partner,57,Medium Risk,13
3014743,2066234,1066234,04-08-25,Travel Delay,4885,3727,Settled,5-14-2025,Local Provider,61,Medium Risk,36
3014806,2066535,1066535,5-19-2025,Fire,29992,24775,Settled,7-26-2025,AutoCare Garage,68,Medium Risk,68
3014856,2066754,1066754,11-13-2025,Accident,12951,8758,Settled,11-17-2025,AutoCare Garage,62,Medium Risk,4
3014932,2067055,1067055,07-01-24,Hospitalization,32355,23717,Settled,07-05-24,Fortis Partner,56,Medium Risk,4
3014942,2067123,1067123,1-15-2025,Theft,27585,23372,Settled,02-12-25,Max Partner,63,Medium Risk,28
3014958,2067188,1067188,10-16-2025,Theft,14190,12614,Settled,12-14-2025,Metro Hospital,52,Medium Risk,59
3014982,2067279,1067279,4-25-2026,Hospitalization,21851,21417,Settled,5-27-2026,Local Provider,69,Medium Risk,32
3014999,2067350,1067350,7-21-2024,Travel Delay,75898,55025,Settled,7-31-2024,Prime Garage,58,Medium Risk,10
3015030,2067493,1067493,05-08-25,Theft,94354,77706,Settled,06-09-25,Prime Garage,66,Medium Risk,32
3015046,2067566,1067566,9-22-2024,Travel Delay,15129,10526,Settled,11-02-24,Max Partner,67,Medium Risk,41
3015068,2067665,1067665,6-24-2024,Hospitalization,11615,7959,Settled,08-06-24,Local Provider,54,Medium Risk,43
3015097,2067838,1067838,02-03-25,Travel Delay,41842,40653,Settled,2-24-2025,Apollo Partner,61,Medium Risk,21
3015114,2067903,1067903,4-26-2024,Hospitalization,46820,32252,Settled,5-13-2024,Max Partner,62,Medium Risk,17
3015168,2068104,1068104,06-02-26,Damage,42049,29936,Settled,07-10-26,AutoCare Garage,63,Medium Risk,38
3015171,2068126,1068126,2-18-2026,Damage,14438,11667,Settled,03-03-26,Prime Garage,52,Medium Risk,13
3015212,2068290,1068290,4-13-2025,Property Damage,20635,19518,Settled,5-24-2025,Prime Garage,62,Medium Risk,41
3015246,2068439,1068439,8-29-2025,Travel Delay,9542,7384,Settled,11-02-25,Max Partner,54,Medium Risk,65
3015264,2068507,1068507,01-08-26,Accident,4971,3747,Settled,2-20-2026,City Care,57,Medium Risk,43
3015293,2068624,1068624,4-29-2025,Theft,8386,6644,Settled,6-13-2025,AutoCare Garage,59,Medium Risk,45
3015310,2068702,1068702,4-28-2025,Property Damage,25570,17339,Settled,6-15-2025,Apollo Partner,61,Medium Risk,48
3015518,2069704,1069704,7-13-2025,Theft,91610,65454,Settled,9-18-2025,Max Partner,69,Medium Risk,67
3015546,2069799,1069799,11-04-25,Fire,21815,18037,Settled,1-17-2026,Prime Garage,52,Medium Risk,74
3015557,2069867,1069867,3-28-2025,Fire,56673,43748,Settled,5-24-2025,Max Partner,60,Medium Risk,57
3015566,2069903,1069903,10-03-25,Accident,58902,44420,Settled,11-22-2025,Metro Hospital,57,Medium Risk,50
3015581,2069974,1069974,01-05-25,Damage,10934,9519,Settled,1-17-2025,City Care,56,Medium Risk,12
3015583,2069987,1069987,11-04-25,Fire,37678,33540,Settled,12-04-25,Apollo Partner,66,Medium Risk,30
3015629,2070172,1070172,12-06-24,Theft,7777,6719,Settled,01-08-25,AutoCare Garage,52,Medium Risk,33
3015660,2070340,1070340,05-01-25,Hospitalization,22120,21662,Settled,5-25-2025,Fortis Partner,61,Medium Risk,24
3015680,2070452,1070452,9-28-2025,Travel Delay,10538,9357,Settled,11-28-2025,Apollo Partner,65,Medium Risk,61
3015722,2070630,1070630,08-09-24,Property Damage,10147,8635,Settled,10-04-24,City Care,52,Medium Risk,56
3015724,2070640,1070640,7-18-2025,Theft,22914,18390,Settled,08-12-25,Apollo Partner,59,Medium Risk,25
3015737,2070685,1070685,02-11-25,Property Damage,20223,15041,Settled,4-21-2025,Metro Hospital,57,Medium Risk,69
3015749,2070732,1070732,12-20-2024,Damage,74720,53859,Settled,01-07-25,Fortis Partner,60,Medium Risk,18
3015769,2070805,1070805,12-06-24,Fire,32280,30711,Settled,02-02-25,Metro Hospital,58,Medium Risk,58
3015788,2070921,1070921,09-12-24,Travel Delay,15519,11223,Settled,11-11-24,Prime Garage,57,Medium Risk,60
3015842,2071191,1071191,07-11-24,Travel Delay,36005,28199,Settled,8-19-2024,Fortis Partner,52,Medium Risk,39
3015903,2071443,1071443,08-01-25,Property Damage,17512,15350,Settled,09-09-25,Fortis Partner,58,Medium Risk,39
3015939,2071633,1071633,11-13-2025,Hospitalization,36837,36333,Settled,1-14-2026,Local Provider,66,Medium Risk,62
3015949,2071674,1071674,1-27-2026,Theft,22991,15349,Settled,1-31-2026,Local Provider,62,Medium Risk,4
3016000,2071888,1071888,10-08-24,Fire,104135,86359,Settled,11-01-24,AutoCare Garage,54,Medium Risk,24
3016055,2072139,1072139,01-02-26,Fire,13935,10667,Settled,1-29-2026,Prime Garage,54,Medium Risk,27
3016124,2072422,1072422,03-03-25,Property Damage,21013,15132,Settled,3-14-2025,City Care,63,Medium Risk,11
3016179,2072642,1072642,2-20-2025,Theft,29301,25057,Settled,3-14-2025,Local Provider,62,Medium Risk,22
3016278,2073021,1073021,6-21-2025,Travel Delay,29812,26758,Settled,07-06-25,Metro Hospital,59,Medium Risk,15
3016330,2073263,1073263,09-01-24,Travel Delay,44005,38792,Settled,10-14-2024,Local Provider,63,Medium Risk,43
3016346,2073332,1073332,03-07-25,Accident,89760,62052,Settled,4-21-2025,Local Provider,58,Medium Risk,45
3016441,2073749,1073749,01-06-25,Damage,78002,75462,Settled,1-29-2025,AutoCare Garage,52,Medium Risk,23
3016479,2073906,1073906,2-19-2026,Accident,38069,27106,Settled,4-27-2026,City Care,61,Medium Risk,67
3016518,2074072,1074072,2-22-2024,Damage,32648,21426,Settled,03-10-24,AutoCare Garage,65,Medium Risk,17
3016543,2074211,1074211,1-21-2025,Theft,7386,6769,Settled,02-11-25,Max Partner,57,Medium Risk,21
3016562,2074286,1074286,5-14-2026,Theft,28380,26810,Settled,5-28-2026,Fortis Partner,64,Medium Risk,14
3016649,2074680,1074680,03-10-25,Travel Delay,30573,29615,Settled,05-06-25,Prime Garage,56,Medium Risk,57
3016743,2075108,1075108,03-01-25,Hospitalization,36983,34090,Settled,05-11-25,Metro Hospital,66,Medium Risk,71
3016779,2075287,1075287,4-22-2026,Fire,26660,22132,Settled,05-02-26,City Care,54,Medium Risk,10
3016884,2075761,1075761,08-01-24,Travel Delay,14833,12471,Settled,10-03-24,Apollo Partner,52,Medium Risk,63
3016926,2075960,1075960,9-15-2024,Theft,22196,18059,Settled,11-20-2024,AutoCare Garage,69,Medium Risk,66
3017053,2076579,1076579,05-05-26,Accident,36737,28793,Settled,5-30-2026,Max Partner,52,Medium Risk,25
3017071,2076675,1076675,10-15-2026,Damage,20084,13497,Settled,11-12-26,Metro Hospital,62,Medium Risk,28
3017127,2076957,1076957,1-21-2026,Property Damage,33953,28826,Settled,04-01-26,Max Partner,54,Medium Risk,70
3017181,2077206,1077206,8-26-2025,Property Damage,65003,52755,Settled,9-23-2025,Fortis Partner,54,Medium Risk,28
3017281,2077642,1077642,6-22-2025,Travel Delay,201409,176533,Settled,07-05-25,Prime Garage,56,Medium Risk,13
3017297,2077738,1077738,5-27-2024,Property Damage,42331,30326,Settled,7-25-2024,Metro Hospital,56,Medium Risk,59
3017348,2077956,1077956,12-11-24,Fire,53558,49081,Settled,2-15-2025,Local Provider,52,Medium Risk,66
3017466,2078507,1078507,11-16-2025,Property Damage,8633,7605,Settled,01-05-26,Prime Garage,56,Medium Risk,50
3017475,2078546,1078546,08-09-25,Travel Delay,32978,26198,Settled,8-24-2025,Fortis Partner,63,Medium Risk,15
3017480,2078570,1078570,09-07-25,Accident,60134,57564,Settled,9-23-2025,Local Provider,52,Medium Risk,16
3017572,2078953,1078953,12-19-2024,Hospitalization,57736,45686,Settled,2-15-2025,AutoCare Garage,54,Medium Risk,58
3017608,2079080,1079080,2-13-2025,Property Damage,17056,11601,Settled,4-28-2025,Prime Garage,56,Medium Risk,74
3017656,2079365,1079365,06-09-26,Damage,22514,20289,Settled,7-29-2026,Metro Hospital,58,Medium Risk,50
3017689,2079513,1079513,7-31-2024,Fire,13154,8860,Settled,08-05-24,AutoCare Garage,54,Medium Risk,5
3017748,2079788,1079788,12-19-2024,Hospitalization,16389,15956,Settled,01-03-25,Prime Garage,52,Medium Risk,15
3017811,2080011,1080011,12-10-25,Hospitalization,44240,37474,Settled,12-20-2025,City Care,58,Medium Risk,10
3017949,2080638,1080638,08-01-25,Damage,4561,3647,Settled,9-28-2025,Metro Hospital,64,Medium Risk,58
3017960,2080687,1080687,6-25-2024,Accident,12947,9991,Settled,8-13-2024,Local Provider,57,Medium Risk,49
3018031,2081042,1081042,11-27-2025,Travel Delay,36478,34305,Settled,1-18-2026,Max Partner,54,Medium Risk,52
3018197,2081812,1081812,12-14-2024,Fire,30661,27299,Settled,1-28-2025,Max Partner,59,Medium Risk,45
3018205,2081849,1081849,12-19-2025,Travel Delay,10112,8298,Settled,1-24-2026,Fortis Partner,58,Medium Risk,36
3018236,2081995,1081995,8-28-2024,Travel Delay,7428,6586,Settled,9-16-2024,Local Provider,57,Medium Risk,19
3018291,2082210,1082210,2-26-2025,Damage,30448,24609,Settled,04-09-25,Metro Hospital,52,Medium Risk,42
3018321,2082346,1082346,09-12-25,Property Damage,43913,41362,Settled,11-16-2025,Metro Hospital,52,Medium Risk,65
3018335,2082411,1082411,08-11-25,Fire,24181,22665,Settled,10-13-2025,Apollo Partner,54,Medium Risk,63
3018367,2082600,1082600,06-04-26,Accident,18479,17370,Settled,08-08-26,Prime Garage,59,Medium Risk,65
3018384,2082721,1082721,9-30-2024,Theft,73454,62808,Settled,10-11-24,AutoCare Garage,59,Medium Risk,11
3018395,2082761,1082761,1-16-2026,Hospitalization,18706,15445,Settled,03-05-26,Local Provider,52,Medium Risk,48
3018399,2082776,1082776,02-09-25,Fire,11585,10194,Settled,3-27-2025,AutoCare Garage,61,Medium Risk,46
3018405,2082830,1082830,02-07-25,Theft,17934,15000,Settled,04-09-25,AutoCare Garage,59,Medium Risk,61
3018498,2083244,1083244,1-21-2026,Property Damage,52783,40325,Settled,3-17-2026,City Care,62,Medium Risk,55
3018500,2083256,1083256,06-07-26,Property Damage,7345,6699,Settled,07-06-26,Metro Hospital,63,Medium Risk,29
3018622,2083845,1083845,3-16-2025,Theft,68143,49359,Settled,3-22-2025,Prime Garage,58,Medium Risk,6
