Policy_ID,Customer_ID,Product,Policy_Start,Policy_End,Premium,Sum_Insured,Channel,Agent_ID,Renewal_Status
2097430,1097430,Motor,3-30-2025,3-30-2026,6815,554758,Agent,5178,Renewed
2097442,1097442,Motor,02-05-25,02-05-26,27010,1043628,Agent,5207,Renewed
2097444,1097444,Motor,5-28-2025,5-28-2026,32554,1124472,Agent,5291,Renewed
2097455,1097455,Motor,07-03-24,07-04-25,6549,591924,Agent,5009,Renewed
2097469,1097469,Motor,08-05-24,08-05-25,13737,807061,Agent,5075,Renewed
2097478,1097478,Motor,7-13-2024,7-14-2025,9064,465691,Agent,5169,Renewed
2097495,1097495,Motor,12-22-2024,12-22-2025,20225,935595,Agent,5265,Renewed
2097511,1097511,Motor,7-30-2024,7-30-2025,8041,545418,Agent,5105,Renewed
2097521,1097521,Motor,02-02-25,02-03-26,5068,581584,Agent,5122,Renewed
2097536,1097536,Motor,01-11-25,01-12-26,3780,373191,Agent,5041,Renewed
2097540,1097540,Motor,11-29-2024,11-30-2025,4400,408477,Agent,5286,Renewed
2097565,1097565,Motor,3-26-2024,3-27-2025,9632,719082,Agent,5044,Renewed
2097590,1097590,Motor,9-23-2025,9-23-2026,17777,743951,Agent,5154,Renewed
2097597,1097597,Motor,07-08-24,07-08-25,10953,758829,Agent,5029,Renewed
2097606,1097606,Motor,10-10-25,10-10-26,9202,469952,Agent,5297,Renewed
2097627,1097627,Motor,4-14-2025,4-14-2026,20327,1303812,Agent,5157,Renewed
2097648,1097648,Motor,05-10-24,05-10-25,12118,783327,Agent,5177,Renewed
2097653,1097653,Motor,9-20-2024,9-20-2025,20782,1094251,Agent,5153,Renewed
2097669,1097669,Motor,4-29-2024,4-29-2025,10047,944761,Agent,5215,Renewed
2097679,1097679,Motor,08-11-24,08-11-25,37239,1326446,Agent,5094,Renewed
2097695,1097695,Motor,6-20-2024,6-20-2025,42813,1268893,Agent,5202,Renewed
2097700,1097700,Motor,11-21-2025,11-22-2026,17884,543461,Agent,5106,Renewed
2097702,1097702,Motor,4-29-2025,4-29-2026,11350,419055,Agent,5040,Renewed
2097705,1097705,Motor,04-01-25,04-02-26,30042,910504,Agent,5118,Renewed
2097728,1097728,Motor,5-18-2025,5-18-2026,17973,600887,Agent,5057,Renewed
2097760,1097760,Motor,5-13-2025,5-14-2026,18845,1141185,Agent,5135,Renewed
2097766,1097766,Motor,05-04-25,05-05-26,31456,1457885,Agent,5083,Renewed
2097769,1097769,Motor,10-06-24,10-07-25,11319,572826,Agent,5016,Renewed
2097788,1097788,Motor,3-30-2024,3-30-2025,25576,1304763,Agent,5289,Renewed
2097814,1097814,Motor,5-26-2024,5-27-2025,25266,1144755,Agent,5191,Renewed
2097819,1097819,Motor,02-10-24,02-10-25,8111,915083,Agent,5209,Renewed
2097821,1097821,Motor,11-26-2025,11-27-2026,21698,684446,Agent,5185,Renewed
2097836,1097836,Motor,5-25-2024,5-26-2025,27612,1467454,Agent,5061,Renewed
2097839,1097839,Motor,3-21-2024,3-22-2025,20936,1106860,Agent,5109,Renewed
2097861,1097861,Motor,11-09-25,11-10-26,19629,714725,Agent,5145,Renewed
2097881,1097881,Motor,07-07-24,07-08-25,11694,1287688,Agent,5015,Renewed
2097884,1097884,Motor,9-29-2025,9-29-2026,18619,779944,Agent,5087,Renewed
2097917,1097917,Motor,12-20-2024,12-21-2025,19777,1298373,Agent,5055,Renewed
2097920,1097920,Motor,03-12-24,03-12-25,8236,525054,Agent,5284,Renewed
2097921,1097921,Motor,05-01-24,05-01-25,20417,1420986,Agent,5002,Renewed
2097923,1097923,Motor,07-04-25,07-05-26,21199,1076055,Agent,5144,Renewed
2097925,1097925,Motor,10-28-2025,10-28-2026,3478,379068,Agent,5029,Renewed
2097931,1097931,Motor,7-21-2025,7-21-2026,25323,1010668,Agent,5087,Renewed
2097938,1097938,Motor,08-09-25,08-09-26,20072,1283708,Agent,5193,Renewed
2097955,1097955,Motor,11-16-2024,11-17-2025,32910,1410170,Agent,5290,Renewed
2097957,1097957,Motor,7-22-2025,7-22-2026,34876,1431678,Agent,5228,Renewed
2097959,1097959,Motor,8-16-2024,8-16-2025,14277,1043042,Agent,5166,Renewed
2097960,1097960,Motor,08-09-25,08-09-26,17903,731285,Agent,5178,Renewed
2097980,1097980,Motor,2-17-2025,2-17-2026,3648,348990,Agent,5023,Renewed
2097982,1097982,Motor,05-01-25,05-02-26,19014,905039,Agent,5089,Renewed
2097990,1097990,Motor,5-29-2025,5-30-2026,6281,636724,Agent,5253,Renewed
2097999,1097999,Motor,3-29-2024,3-30-2025,7089,781023,Agent,5142,Renewed
2098012,1098012,Motor,08-01-24,08-01-25,36277,1121045,Agent,5237,Renewed
2098034,1098034,Motor,11-10-25,11-11-26,27341,1100273,Agent,5259,Renewed
2098052,1098052,Motor,02-07-24,02-06-25,14358,1488793,Agent,5069,Renewed
2098062,1098062,Motor,04-03-25,04-04-26,50447,1498721,Agent,5142,Renewed
2098069,1098069,Motor,08-08-24,08-09-25,30762,953865,Agent,5052,Renewed
2098075,1098075,Motor,12-24-2024,12-24-2025,16626,1101892,Agent,5132,Renewed
2098079,1098079,Motor,09-10-24,09-10-25,29623,890768,Agent,5191,Renewed
2098085,1098085,Motor,01-08-25,01-09-26,5795,469607,Agent,5014,Renewed
2098087,1098087,Motor,7-28-2025,7-28-2026,44537,1477019,Agent,5227,Renewed
2098090,1098090,Motor,09-11-25,09-12-26,9339,743599,Agent,5155,Renewed
2098108,1098108,Motor,12-31-2025,12-31-2026,15992,942098,Agent,5097,Renewed
2098122,1098122,Motor,06-02-25,06-03-26,35937,1087868,Agent,5183,Renewed
2098131,1098131,Motor,03-02-24,03-02-25,7582,889381,Agent,5208,Renewed
2098147,1098147,Motor,12-04-25,12-04-26,20975,625679,Agent,5050,Renewed
2098152,1098152,Motor,4-19-2024,4-20-2025,22011,1045028,Agent,5274,Renewed
2098155,1098155,Motor,09-08-25,09-09-26,18073,559562,Agent,5004,Renewed
2098157,1098157,Motor,01-10-24,01-10-25,5598,588739,Agent,5088,Renewed
2098158,1098158,Motor,10-10-24,10-11-25,26337,1484390,Agent,5089,Renewed
2098164,1098164,Motor,01-03-25,01-04-26,38135,1175904,Agent,5102,Renewed
2098166,1098166,Motor,2-25-2024,2-25-2025,27924,818705,Agent,5152,Renewed
2098184,1098184,Motor,1-20-2025,1-21-2026,27899,910822,Agent,5276,Renewed
2098185,1098185,Motor,08-10-25,08-10-26,5265,609337,Agent,5262,Renewed
2098191,1098191,Motor,06-10-25,06-11-26,25832,1194997,Agent,5033,Renewed
2098195,1098195,Motor,5-29-2025,5-30-2026,19462,761974,Agent,5086,Renewed
2098204,1098204,Motor,06-07-25,06-08-26,25342,1319171,Agent,5161,Renewed
2098206,1098206,Motor,04-01-24,04-01-25,12844,455361,Agent,5119,Renewed
2098220,1098220,Motor,05-03-24,05-03-25,10678,422865,Agent,5292,Renewed
2098232,1098232,Motor,5-16-2025,5-16-2026,23024,1122686,Agent,5259,Renewed
2098243,1098243,Motor,9-30-2024,10-01-25,13717,477021,Agent,5284,Renewed
2098247,1098247,Motor,1-31-2024,1-30-2025,28479,1483813,Agent,5244,Renewed
2098291,1098291,Motor,07-09-25,07-09-26,18925,1046680,Agent,5156,Renewed
2098295,1098295,Motor,06-06-25,06-06-26,22808,759442,Agent,5050,Renewed
2098313,1098313,Motor,10-13-2025,10-13-2026,16716,1064351,Agent,5281,Renewed
2098321,1098321,Motor,05-04-25,05-05-26,32714,967378,Agent,5086,Renewed
2098331,1098331,Motor,3-15-2025,3-16-2026,44589,1446580,Agent,5212,Renewed
2098336,1098336,Motor,11-04-25,11-04-26,27258,1153249,Agent,5079,Renewed
2098338,1098338,Motor,5-17-2025,5-17-2026,13499,1379000,Agent,5141,Renewed
2098357,1098357,Motor,5-29-2024,5-30-2025,19044,1021414,Agent,5249,Renewed
2098361,1098361,Motor,02-08-25,02-09-26,30469,1473841,Agent,5279,Renewed
2098362,1098362,Motor,5-29-2025,5-30-2026,22064,674892,Agent,5148,Renewed
2098376,1098376,Motor,3-31-2024,04-01-25,20306,1488057,Agent,5034,Renewed
2098377,1098377,Motor,10-29-2024,10-30-2025,16393,1306346,Agent,5182,Renewed
2098386,1098386,Motor,1-27-2024,1-26-2025,39275,1154501,Agent,5094,Renewed
2098393,1098393,Motor,8-22-2025,8-23-2026,19643,601923,Agent,5100,Renewed
2098396,1098396,Motor,1-27-2025,1-27-2026,25241,1193970,Agent,5230,Renewed
2098407,1098407,Motor,3-14-2024,3-14-2025,21607,623996,Agent,5027,Renewed
2098410,1098410,Motor,6-13-2024,6-13-2025,11034,555881,Agent,5245,Renewed
2098414,1098414,Motor,5-28-2024,5-29-2025,14800,1371496,Agent,5141,Renewed
2098424,1098424,Motor,6-28-2024,6-29-2025,20794,629939,Agent,5118,Renewed
2098427,1098427,Motor,07-10-24,07-10-25,5647,485531,Agent,5260,Renewed
2098430,1098430,Motor,02-08-25,02-09-26,36790,1196057,Agent,5092,Renewed
2098447,1098447,Motor,02-09-25,02-09-26,23949,1124810,Agent,5074,Renewed
2098459,1098459,Motor,07-05-25,07-05-26,34550,1292927,Agent,5160,Renewed
2098466,1098466,Motor,5-22-2025,5-22-2026,13447,956902,Agent,5058,Renewed
2098471,1098471,Motor,10-07-24,10-08-25,13754,806475,Agent,5135,Renewed
2098480,1098480,Motor,11-22-2025,11-22-2026,11102,557094,Agent,5176,Renewed
2098482,1098482,Motor,1-16-2024,1-16-2025,17906,1489734,Agent,5066,Renewed
2098495,1098495,Motor,10-14-2024,10-14-2025,15767,612226,Agent,5282,Renewed
2098507,1098507,Motor,09-10-25,09-11-26,19531,976648,Agent,5031,Renewed
2098534,1098534,Motor,3-14-2025,3-15-2026,23737,1140857,Agent,5159,Renewed
2098552,1098552,Motor,06-12-24,06-12-25,48474,1418151,Agent,5040,Renewed
2098576,1098576,Motor,11-06-25,11-06-26,21301,1126184,Agent,5117,Renewed
2098615,1098615,Motor,12-10-25,12-10-26,8094,783571,Agent,5271,Renewed
2098624,1098624,Motor,11-18-2024,11-18-2025,14303,698965,Agent,5070,Renewed
2098629,1098629,Motor,1-20-2024,1-19-2025,18793,871015,Agent,5141,Renewed
2098633,1098633,Motor,09-06-25,09-06-26,25233,1281062,Agent,5061,Renewed
2098644,1098644,Motor,08-04-24,08-04-25,43232,1240218,Agent,5029,Renewed
2098646,1098646,Motor,08-03-25,08-03-26,10886,916692,Agent,5094,Renewed
2098685,1098685,Motor,05-11-24,05-11-25,19626,1459259,Agent,5018,Renewed
2098734,1098734,Motor,8-16-2024,8-17-2025,33928,1194216,Agent,5152,Renewed
2098738,1098738,Motor,8-13-2024,8-14-2025,17857,948112,Agent,5012,Renewed
2098761,1098761,Motor,08-03-24,08-04-25,27095,1030387,Agent,5074,Renewed
2098766,1098766,Motor,3-24-2025,3-25-2026,30080,1396291,Agent,5031,Renewed
2098770,1098770,Motor,11-12-24,11-12-25,23765,763739,Agent,5225,Renewed
2098780,1098780,Motor,6-29-2025,6-30-2026,5960,690796,Agent,5152,Renewed
2098783,1098783,Motor,09-06-24,09-06-25,11628,595882,Agent,5087,Renewed
2098797,1098797,Motor,9-22-2025,9-23-2026,38833,1187261,Agent,5178,Renewed
2098813,1098813,Motor,6-19-2024,6-20-2025,30936,995050,Agent,5008,Renewed
2098815,1098815,Motor,7-30-2025,7-30-2026,22698,1293530,Agent,5044,Renewed
2098836,1098836,Motor,3-28-2024,3-28-2025,26000,837865,Agent,5226,Renewed
2098850,1098850,Motor,1-27-2025,1-27-2026,10445,558557,Agent,5269,Renewed
2098852,1098852,Motor,7-28-2024,7-29-2025,22083,1157927,Agent,5151,Renewed
2098865,1098865,Motor,07-05-24,07-05-25,26698,1116736,Agent,5089,Renewed
2098899,1098899,Motor,09-06-24,09-06-25,32857,1103700,Agent,5269,Renewed
2098908,1098908,Motor,06-10-25,06-11-26,26169,875129,Agent,5199,Renewed
2098921,1098921,Motor,6-17-2024,6-18-2025,18021,1337216,Agent,5121,Renewed
2098929,1098929,Motor,3-18-2024,3-18-2025,11377,466112,Agent,5252,Renewed
2098947,1098947,Motor,6-19-2025,6-19-2026,17178,887593,Agent,5299,Renewed
2098949,1098949,Motor,6-22-2024,6-23-2025,13643,934784,Agent,5248,Renewed
2098950,1098950,Motor,08-12-25,8-13-2026,33739,1056579,Agent,5096,Renewed
2098960,1098960,Motor,10-06-24,10-06-25,15863,990384,Agent,5298,Renewed
2098970,1098970,Motor,12-01-25,12-02-26,13493,401610,Agent,5278,Renewed
2098996,1098996,Motor,08-06-25,08-06-26,42264,1309076,Agent,5209,Renewed
2099037,1099037,Motor,08-06-25,08-07-26,34828,1053587,Agent,5287,Renewed
2099041,1099041,Motor,3-31-2025,3-31-2026,11940,579542,Agent,5152,Renewed
2099070,1099070,Motor,12-17-2025,12-18-2026,6291,749852,Agent,5189,Renewed
2099090,1099090,Motor,2-27-2024,2-26-2025,26584,1116106,Agent,5037,Renewed
2099099,1099099,Motor,11-08-25,11-08-26,16095,1454404,Agent,5270,Renewed
2099146,1099146,Motor,04-04-24,04-05-25,39179,1421249,Agent,5003,Renewed
2099202,1099202,Motor,2-23-2025,2-23-2026,9993,445350,Agent,5297,Renewed
2099213,1099213,Motor,8-23-2025,8-24-2026,24306,1425010,Agent,5263,Renewed
2099229,1099229,Motor,07-02-25,07-02-26,19790,1241997,Agent,5170,Renewed
2099259,1099259,Motor,05-06-24,05-07-25,16706,933855,Agent,5119,Renewed
2099276,1099276,Motor,07-10-25,07-10-26,15404,894670,Agent,5247,Renewed
2099308,1099308,Motor,2-29-2024,03-01-25,11621,738539,Agent,5165,Renewed
2099374,1099374,Motor,01-05-25,01-05-26,16490,701667,Agent,5151,Renewed
2099384,1099384,Motor,05-08-25,05-09-26,23708,876945,Agent,5112,Renewed
2099400,1099400,Motor,12-15-2024,12-16-2025,5942,419371,Agent,5123,Renewed
2099401,1099401,Motor,08-08-25,08-08-26,12697,688531,Agent,5016,Renewed
2099420,1099420,Motor,5-20-2024,5-20-2025,17896,884263,Agent,5037,Renewed
2099423,1099423,Motor,04-12-25,4-13-2026,41589,1284639,Agent,5030,Renewed
2099424,1099424,Motor,1-17-2024,1-17-2025,24304,1244052,Agent,5164,Renewed
2099433,1099433,Motor,05-12-25,05-12-26,8442,333156,Agent,5241,Renewed
2099434,1099434,Motor,09-01-24,09-01-25,9405,405385,Agent,5046,Renewed
2099435,1099435,Motor,01-01-25,01-01-26,18002,593004,Agent,5247,Renewed
2099446,1099446,Motor,01-01-24,12-31-2024,8663,822748,Agent,5066,Renewed
2099457,1099457,Motor,8-25-2025,8-26-2026,18255,605273,Agent,5016,Renewed
2099542,1099542,Motor,5-16-2024,5-17-2025,12122,666788,Agent,5174,Renewed
2099554,1099554,Motor,7-25-2025,7-25-2026,24452,1051107,Agent,5042,Renewed
2099568,1099568,Motor,6-27-2025,6-27-2026,22800,1475338,Agent,5194,Renewed
2099573,1099573,Motor,07-10-24,07-11-25,12397,740848,Agent,5222,Renewed
2099582,1099582,Motor,01-03-24,01-02-25,18302,813143,Agent,5044,Renewed
2099603,1099603,Motor,5-19-2024,5-19-2025,15608,1416667,Agent,5128,Renewed
2099605,1099605,Motor,2-21-2025,2-21-2026,25148,1210423,Agent,5208,Renewed
2099609,1099609,Motor,07-10-25,07-11-26,3371,332800,Agent,5125,Renewed
2099612,1099612,Motor,05-04-24,05-05-25,23863,1035394,Agent,5065,Renewed
2099626,1099626,Motor,1-28-2024,1-28-2025,37025,1078418,Agent,5092,Renewed
2099630,1099630,Motor,10-09-24,10-09-25,23802,984382,Agent,5222,Renewed
2099632,1099632,Motor,04-05-24,04-06-25,15201,1215752,Agent,5258,Renewed
2099660,1099660,Motor,09-06-25,09-06-26,3542,336839,Agent,5051,Renewed
2099670,1099670,Motor,11-24-2025,11-25-2026,15118,484064,Agent,5271,Renewed
2099686,1099686,Motor,03-10-25,03-10-26,9993,658226,Agent,5250,Renewed
2099688,1099688,Motor,7-31-2025,7-31-2026,14612,564426,Agent,5002,Renewed
2099694,1099694,Motor,5-26-2025,5-27-2026,19855,603606,Agent,5176,Renewed
2099704,1099704,Motor,12-11-25,12-11-26,44428,1354214,Agent,5164,Renewed
2099721,1099721,Motor,04-01-25,04-02-26,13701,393878,Agent,5030,Renewed
2099755,1099755,Motor,07-08-24,07-08-25,17097,596777,Agent,5075,Renewed
2099757,1099757,Motor,3-23-2024,3-24-2025,10203,457823,Agent,5193,Renewed
2099761,1099761,Motor,08-01-24,08-01-25,8315,868043,Agent,5002,Renewed
2099772,1099772,Motor,06-08-24,06-09-25,32585,1409962,Agent,5125,Renewed
2099780,1099780,Motor,06-05-24,06-06-25,14235,577016,Agent,5107,Renewed
2099804,1099804,Motor,11-14-2024,11-14-2025,42582,1314169,Agent,5237,Renewed
2099825,1099825,Motor,6-20-2024,6-20-2025,28008,1180449,Agent,5086,Renewed
2099846,1099846,Motor,03-04-24,03-05-25,24107,1144369,Agent,5258,Renewed
2099864,1099864,Motor,12-15-2024,12-16-2025,19468,669495,Agent,5112,Renewed
2099875,1099875,Motor,06-08-25,06-09-26,18673,659045,Agent,5144,Renewed
2099883,1099883,Motor,3-24-2024,3-24-2025,10871,556679,Agent,5291,Renewed
2099902,1099902,Motor,9-19-2024,9-19-2025,6461,487073,Agent,5288,Renewed
2099905,1099905,Motor,1-26-2025,1-26-2026,23172,951273,Agent,5049,Renewed
2099921,1099921,Motor,01-09-24,01-08-25,19856,604659,Agent,5250,Renewed
2099922,1099922,Motor,10-09-24,10-10-25,15303,876911,Agent,5167,Renewed
2099927,1099927,Motor,2-19-2025,2-19-2026,6850,443993,Agent,5101,Renewed
2099945,1099945,Motor,9-23-2024,9-23-2025,29036,1311695,Agent,5110,Renewed
2099949,1099949,Motor,5-23-2025,5-24-2026,26026,1497758,Agent,5149,Renewed
2099950,1099950,Motor,2-15-2025,2-16-2026,21602,851514,Agent,5140,Renewed
2099955,1099955,Motor,08-04-24,08-05-25,9273,468314,Agent,5097,Renewed
2099962,1099962,Motor,9-13-2025,9-14-2026,20617,742837,Agent,5100,Renewed
2099978,1099978,Motor,9-18-2024,9-19-2025,20132,1014980,Agent,5069,Renewed
2099999,1099999,Motor,09-07-25,09-08-26,33529,1087252,Agent,5026,Renewed
2000012,1000012,Motor,8-17-2024,8-18-2025,13981,1234867,Agent,5060,Not Renewed
2000054,1000054,Motor,01-01-25,01-02-26,24030,921045,Agent,5034,Not Renewed
2000068,1000068,Motor,6-22-2025,6-23-2026,20151,1044381,Agent,5109,Not Renewed
2000079,1000079,Motor,6-15-2024,6-16-2025,22534,1323786,Agent,5138,Not Renewed
2000161,1000161,Motor,7-14-2024,7-15-2025,10720,611632,Agent,5223,Not Renewed
2000223,1000223,Motor,3-22-2025,3-22-2026,19336,1048898,Agent,5043,Not Renewed
2000248,1000248,Motor,2-22-2024,2-22-2025,20014,939178,Agent,5145,Not Renewed
2000251,1000251,Motor,1-23-2025,1-23-2026,39497,1478353,Agent,5026,Not Renewed
2000254,1000254,Motor,10-06-25,10-07-26,13772,465445,Agent,5300,Not Renewed
2000258,1000258,Motor,5-20-2024,5-21-2025,12043,589856,Agent,5140,Not Renewed
2000283,1000283,Motor,2-27-2024,2-26-2025,11365,718521,Agent,5137,Not Renewed
2000318,1000318,Motor,7-18-2024,7-18-2025,13041,1162113,Agent,5089,Not Renewed
2000374,1000374,Motor,1-31-2025,02-01-26,37409,1258621,Agent,5238,Not Renewed
2000384,1000384,Motor,09-08-25,09-08-26,10601,1292191,Agent,5253,Not Renewed
2000415,1000415,Motor,9-26-2024,9-27-2025,24199,915115,Agent,5269,Not Renewed
2000421,1000421,Motor,02-09-25,02-10-26,16937,751287,Agent,5218,Not Renewed
2000570,1000570,Motor,11-18-2024,11-18-2025,11284,845191,Agent,5019,Not Renewed
2000580,1000580,Motor,09-03-24,09-03-25,10138,336153,Agent,5033,Not Renewed
2000659,1000659,Motor,9-30-2024,9-30-2025,33048,961389,Agent,5248,Not Renewed
2000674,1000674,Motor,5-22-2025,5-23-2026,17056,1161578,Agent,5013,Not Renewed
2000767,1000767,Motor,10-10-25,10-10-26,9077,929607,Agent,5074,Not Renewed
2000811,1000811,Motor,3-26-2025,3-26-2026,16083,1417188,Agent,5039,Not Renewed
2000843,1000843,Motor,10-07-24,10-07-25,24688,1038450,Agent,5094,Not Renewed
2000853,1000853,Motor,03-01-25,03-02-26,18610,809451,Agent,5052,Not Renewed
2000871,1000871,Motor,12-13-2025,12-13-2026,10864,585480,Agent,5129,Not Renewed
2000886,1000886,Motor,07-08-24,07-08-25,3351,336723,Agent,5106,Not Renewed
2000914,1000914,Motor,10-16-2024,10-16-2025,44549,1278063,Agent,5211,Not Renewed
2000920,1000920,Motor,9-29-2024,9-29-2025,9452,340807,Agent,5298,Not Renewed
2000941,1000941,Motor,01-04-25,01-05-26,23637,840496,Agent,5242,Not Renewed
2000943,1000943,Motor,09-03-25,09-03-26,24844,1077885,Agent,5231,Not Renewed
2000972,1000972,Motor,8-21-2025,8-21-2026,34082,1008366,Agent,5252,Not Renewed
2001029,1001029,Motor,6-16-2025,6-16-2026,6566,636511,Agent,5276,Not Renewed
2001087,1001087,Motor,04-12-24,4-13-2025,9507,772756,Agent,5242,Not Renewed
2001109,1001109,Motor,1-14-2024,1-14-2025,5863,512024,Agent,5124,Not Renewed
2001110,1001110,Motor,08-11-25,08-11-26,25769,774977,Agent,5276,Not Renewed
2001134,1001134,Motor,11-05-25,11-06-26,3205,305890,Agent,5276,Not Renewed
2001165,1001165,Motor,8-20-2024,8-20-2025,18175,1255177,Agent,5056,Not Renewed
2001179,1001179,Motor,8-19-2025,8-20-2026,17645,1284249,Agent,5016,Not Renewed
2001201,1001201,Motor,6-13-2024,6-13-2025,22968,834172,Agent,5038,Not Renewed
2001300,1001300,Motor,07-07-24,07-08-25,11610,1275309,Agent,5151,Not Renewed
2001307,1001307,Motor,07-03-24,07-03-25,8371,797772,Agent,5179,Not Renewed
2001372,1001372,Motor,4-29-2024,4-30-2025,5103,531702,Agent,5242,Not Renewed
2001395,1001395,Motor,5-25-2024,5-25-2025,17335,903441,Agent,5274,Not Renewed
2001413,1001413,Motor,07-01-24,07-02-25,13320,1392126,Agent,5085,Not Renewed
2001437,1001437,Motor,07-02-24,07-02-25,15198,440976,Agent,5111,Not Renewed
2001517,1001517,Motor,07-08-25,07-08-26,17327,499664,Agent,5245,Not Renewed
2001521,1001521,Motor,9-22-2025,9-22-2026,29519,1255895,Agent,5300,Not Renewed
2001575,1001575,Motor,11-26-2024,11-26-2025,8568,420888,Agent,5092,Not Renewed
2001605,1001605,Motor,08-07-24,08-07-25,7758,838476,Agent,5265,Not Renewed
2001644,1001644,Motor,3-13-2024,3-13-2025,11143,741497,Agent,5006,Not Renewed
2001657,1001657,Motor,12-27-2024,12-27-2025,28688,1463939,Agent,5059,Not Renewed
2001731,1001731,Motor,7-14-2024,7-14-2025,8346,793523,Agent,5261,Not Renewed
2001834,1001834,Motor,09-04-24,09-05-25,30998,1432995,Agent,5017,Not Renewed
2001910,1001910,Motor,04-07-25,04-08-26,7121,765230,Agent,5207,Not Renewed
2001947,1001947,Motor,10-21-2025,10-22-2026,23141,778477,Agent,5089,Not Renewed
2002007,1002007,Motor,7-15-2025,7-15-2026,11344,1296297,Agent,5260,Not Renewed
2002076,1002076,Motor,02-03-25,02-03-26,26334,962930,Agent,5156,Not Renewed
2002103,1002103,Motor,11-27-2025,11-28-2026,19585,975811,Agent,5235,Not Renewed
2002143,1002143,Motor,6-23-2024,6-23-2025,35599,1465219,Agent,5061,Not Renewed
2002199,1002199,Motor,9-24-2025,9-25-2026,21890,1248954,Agent,5207,Not Renewed
2002205,1002205,Motor,8-24-2024,8-25-2025,15327,1213608,Agent,5206,Not Renewed
2002210,1002210,Motor,9-13-2024,9-13-2025,32868,1456352,Agent,5200,Not Renewed
2002267,1002267,Motor,11-10-24,11-10-25,36541,1478872,Agent,5076,Not Renewed
2002270,1002270,Motor,9-27-2024,9-28-2025,27223,1478320,Agent,5058,Not Renewed
2002307,1002307,Motor,10-14-2024,10-15-2025,6933,531257,Agent,5118,Not Renewed
2002346,1002346,Motor,04-09-24,04-09-25,47612,1381850,Agent,5004,Not Renewed
2002361,1002361,Motor,12-10-24,12-11-25,26018,988614,Agent,5067,Not Renewed
2002388,1002388,Motor,06-09-25,06-10-26,9600,609137,Agent,5108,Not Renewed
2002395,1002395,Motor,2-26-2024,2-26-2025,17429,1380175,Agent,5207,Not Renewed
